hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2015-05-26 17:00:00,0.73,0.73,0.73,0.753,0.562,0.604
2015-05-26 18:00:00,0.749,0.749,0.749,0.694,0.524,0.603
2015-05-26 19:00:00,0.739,0.739,0.739,0.659,0.521,0.577
2015-05-26 20:00:00,0.726,0.726,0.726,0.681,0.563,0.525
2015-05-26 21:00:00,0.718,0.718,0.718,0.705,0.613,0.49
2015-05-26 22:00:00,0.677,0.677,0.677,0.716,0.603,0.477
2015-05-26 23:00:00,0.699,0.699,0.699,0.765,0.663,0.508
2015-05-27 00:00:00,0.748,0.748,0.748,0.773,0.667,0.501
2015-05-27 01:00:00,0.804,0.804,0.804,0.765,0.636,0.509
2015-05-27 02:00:00,0.743,0.743,0.743,0.745,0.516,0.488
2015-05-27 03:00:00,0.638,0.638,0.638,0.756,0.446,0.446
2015-05-27 04:00:00,0.672,0.672,0.672,0.744,0.455,0.404
2015-05-27 05:00:00,0.675,0.675,0.675,0.7,0.442,0.365
2015-05-27 06:00:00,0.579,0.579,0.579,0.582,0.307,0.375
2015-05-27 07:00:00,0.521,0.521,0.521,0.443,0.242,0.438
2015-05-27 08:00:00,0.536,0.536,0.536,0.361,0.303,0.442
2015-05-27 09:00:00,0.552,0.552,0.552,0.295,0.341,0.42
2015-05-27 10:00:00,0.571,0.571,0.571,0.227,0.402,0.426
2015-05-27 11:00:00,0.532,0.532,0.532,0.132,0.414,0.421
2015-05-27 12:00:00,0.588,0.588,0.588,0.093,0.392,0.484
2015-05-27 13:00:00,0.717,0.717,0.717,0.082,0.4,0.556
2015-05-27 14:00:00,0.839,0.839,0.839,0.083,0.448,0.587
2015-05-27 15:00:00,0.887,0.887,0.887,0.087,0.465,0.593
2015-05-27 16:00:00,0.903,0.903,0.903,0.107,0.415,0.583
2015-05-27 17:00:00,0.909,0.909,0.909,0.13,0.371,0.574
2015-05-27 18:00:00,0.906,0.906,0.906,0.148,0.374,0.556
2015-05-27 19:00:00,0.897,0.897,0.897,0.168,0.4,0.545
2015-05-27 20:00:00,0.875,0.875,0.875,0.205,0.426,0.556
2015-05-27 21:00:00,0.853,0.853,0.853,0.228,0.399,0.55
2015-05-27 22:00:00,0.838,0.838,0.838,0.231,0.332,0.528
2015-05-27 23:00:00,0.839,0.839,0.839,0.253,0.261,0.491
2015-05-28 00:00:00,0.806,0.806,0.806,0.352,0.259,0.47
2015-05-28 01:00:00,0.723,0.723,0.723,0.517,0.265,0.413
2015-05-28 02:00:00,0.619,0.619,0.619,0.649,0.242,0.323
2015-05-28 03:00:00,0.5,0.5,0.5,0.763,0.175,0.251
2015-05-28 04:00:00,0.409,0.409,0.409,0.857,0.178,0.23
2015-05-28 05:00:00,0.374,0.374,0.374,0.894,0.225,0.256
2015-05-28 06:00:00,0.362,0.362,0.362,0.906,0.27,0.263
2015-05-28 07:00:00,0.312,0.312,0.312,0.906,0.219,0.244
2015-05-28 08:00:00,0.27,0.27,0.27,0.92,0.221,0.248
2015-05-28 09:00:00,0.24,0.24,0.24,0.929,0.268,0.291
2015-05-28 10:00:00,0.263,0.263,0.263,0.925,0.244,0.372
2015-05-28 11:00:00,0.26,0.26,0.26,0.863,0.224,0.422
2015-05-28 12:00:00,0.299,0.299,0.299,0.845,0.193,0.543
2015-05-28 13:00:00,0.327,0.327,0.327,0.837,0.182,0.619
2015-05-28 14:00:00,0.336,0.336,0.336,0.818,0.152,0.659
2015-05-28 15:00:00,0.344,0.344,0.344,0.81,0.135,0.68
2015-05-28 16:00:00,0.466,0.466,0.466,0.777,0.101,0.665
2015-05-28 17:00:00,0.653,0.653,0.653,0.715,0.133,0.691
2015-05-28 18:00:00,0.696,0.696,0.696,0.664,0.271,0.707
2015-05-28 19:00:00,0.674,0.674,0.674,0.611,0.502,0.663
2015-05-28 20:00:00,0.562,0.562,0.562,0.568,0.722,0.626
2015-05-28 21:00:00,0.49,0.49,0.49,0.529,0.871,0.616
2015-05-28 22:00:00,0.434,0.434,0.434,0.564,0.929,0.602
2015-05-28 23:00:00,0.335,0.335,0.335,0.607,0.858,0.604
2015-05-29 00:00:00,0.401,0.401,0.401,0.663,0.687,0.61
2015-05-29 01:00:00,0.475,0.475,0.475,0.721,0.534,0.656
2015-05-29 02:00:00,0.627,0.627,0.627,0.723,0.388,0.647
2015-05-29 03:00:00,0.627,0.627,0.627,0.703,0.419,0.573
2015-05-29 04:00:00,0.503,0.503,0.503,0.685,0.499,0.511
2015-05-29 05:00:00,0.404,0.404,0.404,0.647,0.403,0.443
2015-05-29 06:00:00,0.3,0.3,0.3,0.584,0.345,0.394
2015-05-29 07:00:00,0.234,0.234,0.234,0.48,0.308,0.386
2015-05-29 08:00:00,0.195,0.195,0.195,0.394,0.296,0.36
2015-05-29 09:00:00,0.178,0.178,0.178,0.364,0.279,0.355
2015-05-29 10:00:00,0.205,0.205,0.205,0.354,0.24,0.387
2015-05-29 11:00:00,0.127,0.127,0.127,0.305,0.151,0.365
2015-05-29 12:00:00,0.112,0.112,0.112,0.287,0.125,0.417
2015-05-29 13:00:00,0.103,0.103,0.103,0.313,0.106,0.463
2015-05-29 14:00:00,0.088,0.088,0.088,0.321,0.093,0.483
2015-05-29 15:00:00,0.077,0.077,0.077,0.35,0.08,0.487
2015-05-29 16:00:00,0.047,0.047,0.047,0.3,0.064,0.444
2015-05-29 17:00:00,0.027,0.027,0.027,0.24,0.048,0.395
2015-05-29 18:00:00,0.018,0.018,0.018,0.228,0.035,0.33
2015-05-29 19:00:00,0.054,0.054,0.054,0.287,0.033,0.316
2015-05-29 20:00:00,0.141,0.141,0.141,0.297,0.036,0.395
2015-05-29 21:00:00,0.211,0.211,0.211,0.384,0.06,0.498
2015-05-29 22:00:00,0.329,0.329,0.329,0.411,0.155,0.602
2015-05-29 23:00:00,0.543,0.543,0.543,0.601,0.358,0.713
2015-05-30 00:00:00,0.682,0.682,0.682,0.736,0.66,0.705
2015-05-30 01:00:00,0.696,0.696,0.696,0.75,0.861,0.688
2015-05-30 02:00:00,0.767,0.767,0.767,0.734,0.914,0.643
2015-05-30 03:00:00,0.846,0.846,0.846,0.743,0.927,0.627
2015-05-30 04:00:00,0.852,0.852,0.852,0.734,0.924,0.638
2015-05-30 05:00:00,0.79,0.79,0.79,0.669,0.93,0.555
2015-05-30 06:00:00,0.832,0.832,0.832,0.57,0.945,0.578
2015-05-30 07:00:00,0.84,0.84,0.84,0.486,0.948,0.59
2015-05-30 08:00:00,0.772,0.772,0.772,0.437,0.948,0.642
2015-05-30 09:00:00,0.798,0.798,0.798,0.417,0.948,0.713
2015-05-30 10:00:00,0.842,0.842,0.842,0.397,0.897,0.732
2015-05-30 11:00:00,0.824,0.824,0.824,0.424,0.797,0.692
2015-05-30 12:00:00,0.792,0.792,0.792,0.427,0.788,0.782
2015-05-30 13:00:00,0.858,0.858,0.858,0.516,0.872,0.825
2015-05-30 14:00:00,0.936,0.936,0.936,0.645,0.778,0.844
2015-05-30 15:00:00,0.947,0.947,0.947,0.711,0.843,0.857
2015-05-30 16:00:00,0.95,0.95,0.95,0.754,0.902,0.838
2015-05-30 17:00:00,0.949,0.949,0.949,0.816,0.944,0.824
2015-05-30 18:00:00,0.941,0.941,0.941,0.838,0.928,0.804
2015-05-30 19:00:00,0.934,0.934,0.934,0.828,0.91,0.804
2015-05-30 20:00:00,0.93,0.93,0.93,0.823,0.919,0.819
2015-05-30 21:00:00,0.923,0.923,0.923,0.841,0.919,0.819
2015-05-30 22:00:00,0.919,0.919,0.919,0.836,0.914,0.815
2015-05-30 23:00:00,0.887,0.887,0.887,0.871,0.92,0.832
2015-05-31 00:00:00,0.874,0.874,0.874,0.864,0.908,0.833
2015-05-31 01:00:00,0.89,0.89,0.89,0.833,0.855,0.87
2015-05-31 02:00:00,0.934,0.934,0.934,0.832,0.879,0.894
2015-05-31 03:00:00,0.915,0.915,0.915,0.796,0.924,0.861
2015-05-31 04:00:00,0.859,0.859,0.859,0.706,0.942,0.884
2015-05-31 05:00:00,0.917,0.917,0.917,0.631,0.819,0.895
2015-05-31 06:00:00,0.942,0.942,0.942,0.58,0.885,0.894
2015-05-31 07:00:00,0.947,0.947,0.947,0.562,0.932,0.903
2015-05-31 08:00:00,0.948,0.948,0.948,0.555,0.945,0.9
2015-05-31 09:00:00,0.949,0.949,0.949,0.628,0.947,0.898
2015-05-31 10:00:00,0.95,0.95,0.95,0.717,0.949,0.891
2015-05-31 11:00:00,0.929,0.929,0.929,0.698,0.899,0.867
2015-05-31 12:00:00,0.925,0.925,0.925,0.714,0.93,0.875
2015-05-31 13:00:00,0.89,0.89,0.89,0.78,0.906,0.882
2015-05-31 14:00:00,0.87,0.87,0.87,0.863,0.785,0.874
2015-05-31 15:00:00,0.801,0.801,0.801,0.87,0.609,0.849
2015-05-31 16:00:00,0.668,0.668,0.668,0.877,0.499,0.79
2015-05-31 17:00:00,0.442,0.442,0.442,0.884,0.421,0.702
2015-05-31 18:00:00,0.287,0.287,0.287,0.886,0.328,0.635
2015-05-31 19:00:00,0.308,0.308,0.308,0.886,0.221,0.647
2015-05-31 20:00:00,0.462,0.462,0.462,0.883,0.211,0.705
2015-05-31 21:00:00,0.628,0.628,0.628,0.891,0.325,0.792
2015-05-31 22:00:00,0.815,0.815,0.815,0.88,0.551,0.876
2015-05-31 23:00:00,0.949,0.949,0.949,0.86,0.89,0.9
2015-06-01 00:00:00,0.95,0.95,0.95,0.873,0.946,0.9
2015-06-01 01:00:00,0.95,0.95,0.95,0.895,0.949,0.93
2015-06-01 02:00:00,0.95,0.95,0.95,0.892,0.95,0.938
2015-06-01 03:00:00,0.95,0.95,0.95,0.891,0.95,0.944
2015-06-01 04:00:00,0.95,0.95,0.95,0.871,0.95,0.935
2015-06-01 05:00:00,0.95,0.95,0.95,0.816,0.95,0.893
2015-06-01 06:00:00,0.95,0.95,0.95,0.786,0.95,0.878
2015-06-01 07:00:00,0.95,0.95,0.95,0.772,0.95,0.872
2015-06-01 08:00:00,0.95,0.95,0.95,0.711,0.95,0.861
2015-06-01 09:00:00,0.935,0.935,0.935,0.663,0.95,0.839
2015-06-01 10:00:00,0.863,0.863,0.863,0.701,0.95,0.811
2015-06-01 11:00:00,0.562,0.562,0.562,0.739,0.855,0.615
2015-06-01 12:00:00,0.508,0.508,0.508,0.762,0.658,0.611
2015-06-01 13:00:00,0.462,0.462,0.462,0.73,0.523,0.609
2015-06-01 14:00:00,0.495,0.495,0.495,0.677,0.455,0.647
2015-06-01 15:00:00,0.539,0.539,0.539,0.593,0.487,0.706
2015-06-01 16:00:00,0.497,0.497,0.497,0.511,0.584,0.713
2015-06-01 17:00:00,0.459,0.459,0.459,0.437,0.483,0.699
2015-06-01 18:00:00,0.488,0.488,0.488,0.416,0.166,0.707
2015-06-01 19:00:00,0.48,0.48,0.48,0.523,0.115,0.689
2015-06-01 20:00:00,0.409,0.409,0.409,0.603,0.156,0.641
2015-06-01 21:00:00,0.336,0.336,0.336,0.644,0.21,0.555
2015-06-01 22:00:00,0.212,0.212,0.212,0.712,0.268,0.451
2015-06-01 23:00:00,0.146,0.146,0.146,0.775,0.228,0.374
2015-06-02 00:00:00,0.132,0.132,0.132,0.793,0.208,0.352
2015-06-02 01:00:00,0.093,0.093,0.093,0.858,0.156,0.334
2015-06-02 02:00:00,0.08,0.08,0.08,0.908,0.09,0.328
2015-06-02 03:00:00,0.06,0.06,0.06,0.924,0.065,0.352
2015-06-02 04:00:00,0.081,0.081,0.081,0.937,0.033,0.429
2015-06-02 05:00:00,0.07,0.07,0.07,0.936,0.031,0.459
2015-06-02 06:00:00,0.05,0.05,0.05,0.93,0.009,0.456
2015-06-02 07:00:00,0.076,0.076,0.076,0.934,0.006,0.45
2015-06-02 08:00:00,0.126,0.126,0.126,0.939,0.06,0.486
2015-06-02 09:00:00,0.227,0.227,0.227,0.942,0.104,0.538
2015-06-02 10:00:00,0.368,0.368,0.368,0.946,0.156,0.628
2015-06-02 11:00:00,0.426,0.426,0.426,0.946,0.126,0.69
2015-06-02 12:00:00,0.517,0.517,0.517,0.945,0.228,0.791
2015-06-02 13:00:00,0.549,0.549,0.549,0.945,0.37,0.87
2015-06-02 14:00:00,0.651,0.651,0.651,0.946,0.526,0.922
2015-06-02 15:00:00,0.716,0.716,0.716,0.947,0.557,0.939
2015-06-02 16:00:00,0.746,0.746,0.746,0.949,0.552,0.944
2015-06-02 17:00:00,0.834,0.834,0.834,0.949,0.692,0.946
2015-06-02 18:00:00,0.893,0.893,0.893,0.95,0.744,0.947
2015-06-02 19:00:00,0.928,0.928,0.928,0.95,0.813,0.948
2015-06-02 20:00:00,0.939,0.939,0.939,0.95,0.906,0.949
2015-06-02 21:00:00,0.945,0.945,0.945,0.95,0.938,0.95
2015-06-02 22:00:00,0.95,0.95,0.95,0.95,0.94,0.95
2015-06-02 23:00:00,0.95,0.95,0.95,0.95,0.95,0.95
2015-06-03 00:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-06-03 01:00:00,0.95,0.95,0.95,0.95,0.949,0.948
2015-06-03 02:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-06-03 03:00:00,0.95,0.95,0.95,0.949,0.95,0.924
2015-06-03 04:00:00,0.95,0.95,0.95,0.944,0.95,0.904
2015-06-03 05:00:00,0.95,0.95,0.95,0.937,0.95,0.906
2015-06-03 06:00:00,0.95,0.95,0.95,0.933,0.95,0.918
2015-06-03 07:00:00,0.949,0.949,0.949,0.93,0.95,0.922
2015-06-03 08:00:00,0.946,0.946,0.946,0.925,0.948,0.937
2015-06-03 09:00:00,0.949,0.949,0.949,0.918,0.941,0.939
2015-06-03 10:00:00,0.95,0.95,0.95,0.911,0.949,0.936
2015-06-03 11:00:00,0.95,0.95,0.95,0.808,0.95,0.935
2015-06-03 12:00:00,0.95,0.95,0.95,0.693,0.95,0.943
2015-06-03 13:00:00,0.95,0.95,0.95,0.636,0.95,0.944
2015-06-03 14:00:00,0.95,0.95,0.95,0.663,0.95,0.938
2015-06-03 15:00:00,0.95,0.95,0.95,0.692,0.95,0.933
2015-06-03 16:00:00,0.95,0.95,0.95,0.651,0.95,0.932
2015-06-03 17:00:00,0.95,0.95,0.95,0.575,0.95,0.885
2015-06-03 18:00:00,0.95,0.95,0.95,0.537,0.95,0.858
2015-06-03 19:00:00,0.95,0.95,0.95,0.48,0.95,0.886
2015-06-03 20:00:00,0.95,0.95,0.95,0.384,0.95,0.905
2015-06-03 21:00:00,0.95,0.95,0.95,0.314,0.95,0.895
2015-06-03 22:00:00,0.95,0.95,0.95,0.302,0.95,0.891
2015-06-03 23:00:00,0.95,0.95,0.95,0.354,0.95,0.896
2015-06-04 00:00:00,0.95,0.95,0.95,0.397,0.95,0.892
2015-06-04 01:00:00,0.95,0.95,0.95,0.392,0.95,0.885
2015-06-04 02:00:00,0.95,0.95,0.95,0.375,0.95,0.874
2015-06-04 03:00:00,0.949,0.949,0.949,0.338,0.95,0.864
2015-06-04 04:00:00,0.945,0.945,0.945,0.315,0.95,0.851
2015-06-04 05:00:00,0.946,0.946,0.946,0.325,0.95,0.833
2015-06-04 06:00:00,0.945,0.945,0.945,0.323,0.95,0.814
2015-06-04 07:00:00,0.942,0.942,0.942,0.286,0.948,0.846
2015-06-04 08:00:00,0.936,0.936,0.936,0.225,0.941,0.828
2015-06-04 09:00:00,0.934,0.934,0.934,0.159,0.921,0.818
2015-06-04 10:00:00,0.943,0.943,0.943,0.099,0.881,0.803
2015-06-04 11:00:00,0.936,0.936,0.936,0.072,0.854,0.739
2015-06-04 12:00:00,0.939,0.939,0.939,0.073,0.904,0.738
2015-06-04 13:00:00,0.938,0.938,0.938,0.086,0.906,0.726
2015-06-04 14:00:00,0.941,0.941,0.941,0.093,0.9,0.702
2015-06-04 15:00:00,0.941,0.941,0.941,0.092,0.903,0.687
2015-06-04 16:00:00,0.941,0.941,0.941,0.091,0.904,0.664
2015-06-04 17:00:00,0.942,0.942,0.942,0.088,0.915,0.635
2015-06-04 18:00:00,0.934,0.934,0.934,0.081,0.928,0.604
2015-06-04 19:00:00,0.921,0.921,0.921,0.077,0.925,0.577
2015-06-04 20:00:00,0.9,0.9,0.9,0.082,0.916,0.545
2015-06-04 21:00:00,0.845,0.845,0.845,0.101,0.903,0.504
2015-06-04 22:00:00,0.775,0.775,0.775,0.123,0.883,0.482
2015-06-04 23:00:00,0.735,0.735,0.735,0.199,0.888,0.493
2015-06-05 00:00:00,0.658,0.658,0.658,0.236,0.847,0.439
2015-06-05 01:00:00,0.598,0.598,0.598,0.323,0.753,0.382
2015-06-05 02:00:00,0.511,0.511,0.511,0.476,0.636,0.301
2015-06-05 03:00:00,0.365,0.365,0.365,0.612,0.482,0.231
2015-06-05 04:00:00,0.259,0.259,0.259,0.667,0.345,0.194
2015-06-05 05:00:00,0.169,0.169,0.169,0.71,0.262,0.168
2015-06-05 06:00:00,0.093,0.093,0.093,0.755,0.182,0.159
2015-06-05 07:00:00,0.045,0.045,0.045,0.771,0.132,0.145
2015-06-05 08:00:00,0.02,0.02,0.02,0.751,0.108,0.126
2015-06-05 09:00:00,0.024,0.024,0.024,0.726,0.078,0.12
2015-06-05 10:00:00,0.019,0.019,0.019,0.677,0.06,0.113
2015-06-05 11:00:00,0.006,0.006,0.006,0.577,0.067,0.09
2015-06-05 12:00:00,0.003,0.003,0.003,0.649,0.038,0.092
2015-06-05 13:00:00,0.004,0.004,0.004,0.728,0.022,0.116
2015-06-05 14:00:00,0.002,0.002,0.002,0.764,0.038,0.146
2015-06-05 15:00:00,0.0,0.0,0.0,0.783,0.052,0.181
2015-06-05 16:00:00,0.004,0.004,0.004,0.75,0.031,0.196
2015-06-05 17:00:00,0.044,0.044,0.044,0.742,0.011,0.213
2015-06-05 18:00:00,0.133,0.133,0.133,0.748,0.004,0.253
2015-06-05 19:00:00,0.239,0.239,0.239,0.687,0.005,0.359
2015-06-05 20:00:00,0.323,0.323,0.323,0.565,0.02,0.433
2015-06-05 21:00:00,0.448,0.448,0.448,0.422,0.054,0.55
2015-06-05 22:00:00,0.666,0.666,0.666,0.379,0.146,0.637
2015-06-05 23:00:00,0.803,0.803,0.803,0.498,0.276,0.698
2015-06-06 00:00:00,0.898,0.898,0.898,0.592,0.433,0.755
2015-06-06 01:00:00,0.925,0.925,0.925,0.711,0.639,0.755
2015-06-06 02:00:00,0.915,0.915,0.915,0.761,0.761,0.717
2015-06-06 03:00:00,0.909,0.909,0.909,0.797,0.826,0.717
2015-06-06 04:00:00,0.926,0.926,0.926,0.793,0.873,0.77
2015-06-06 05:00:00,0.941,0.941,0.941,0.808,0.896,0.806
2015-06-06 06:00:00,0.947,0.947,0.947,0.732,0.906,0.839
2015-06-06 07:00:00,0.95,0.95,0.95,0.602,0.934,0.851
2015-06-06 08:00:00,0.95,0.95,0.95,0.579,0.948,0.828
2015-06-06 09:00:00,0.95,0.95,0.95,0.687,0.95,0.827
2015-06-06 10:00:00,0.95,0.95,0.95,0.782,0.95,0.847
2015-06-06 11:00:00,0.946,0.946,0.946,0.763,0.95,0.884
2015-06-06 12:00:00,0.943,0.943,0.943,0.799,0.95,0.886
2015-06-06 13:00:00,0.924,0.924,0.924,0.808,0.95,0.874
2015-06-06 14:00:00,0.929,0.929,0.929,0.817,0.95,0.888
2015-06-06 15:00:00,0.941,0.941,0.941,0.863,0.95,0.903
2015-06-06 16:00:00,0.939,0.939,0.939,0.885,0.95,0.884
2015-06-06 17:00:00,0.949,0.949,0.949,0.869,0.95,0.868
2015-06-06 18:00:00,0.949,0.949,0.949,0.858,0.937,0.852
2015-06-06 19:00:00,0.948,0.948,0.948,0.858,0.914,0.845
2015-06-06 20:00:00,0.948,0.948,0.948,0.868,0.937,0.847
2015-06-06 21:00:00,0.942,0.942,0.942,0.878,0.945,0.848
2015-06-06 22:00:00,0.915,0.915,0.915,0.877,0.94,0.837
2015-06-06 23:00:00,0.894,0.894,0.894,0.882,0.943,0.818
2015-06-07 00:00:00,0.827,0.827,0.827,0.875,0.94,0.784
2015-06-07 01:00:00,0.786,0.786,0.786,0.862,0.881,0.775
2015-06-07 02:00:00,0.726,0.726,0.726,0.841,0.847,0.73
2015-06-07 03:00:00,0.654,0.654,0.654,0.816,0.71,0.665
2015-06-07 04:00:00,0.531,0.531,0.531,0.807,0.568,0.609
2015-06-07 05:00:00,0.455,0.455,0.455,0.815,0.455,0.595
2015-06-07 06:00:00,0.463,0.463,0.463,0.799,0.488,0.6
2015-06-07 07:00:00,0.493,0.493,0.493,0.775,0.568,0.661
2015-06-07 08:00:00,0.539,0.539,0.539,0.755,0.636,0.743
2015-06-07 09:00:00,0.644,0.644,0.644,0.726,0.726,0.809
2015-06-07 10:00:00,0.787,0.787,0.787,0.666,0.814,0.846
2015-06-07 11:00:00,0.741,0.741,0.741,0.53,0.736,0.804
2015-06-07 12:00:00,0.863,0.863,0.863,0.524,0.827,0.834
2015-06-07 13:00:00,0.927,0.927,0.927,0.507,0.877,0.843
2015-06-07 14:00:00,0.945,0.945,0.945,0.485,0.911,0.842
2015-06-07 15:00:00,0.949,0.949,0.949,0.487,0.935,0.827
2015-06-07 16:00:00,0.949,0.949,0.949,0.495,0.944,0.8
2015-06-07 17:00:00,0.949,0.949,0.949,0.478,0.948,0.782
2015-06-07 18:00:00,0.949,0.949,0.949,0.484,0.948,0.734
2015-06-07 19:00:00,0.946,0.946,0.946,0.456,0.946,0.699
2015-06-07 20:00:00,0.935,0.935,0.935,0.413,0.942,0.67
2015-06-07 21:00:00,0.909,0.909,0.909,0.377,0.93,0.624
2015-06-07 22:00:00,0.854,0.854,0.854,0.353,0.915,0.598
2015-06-07 23:00:00,0.802,0.802,0.802,0.405,0.899,0.642
2015-06-08 00:00:00,0.675,0.675,0.675,0.413,0.832,0.602
2015-06-08 01:00:00,0.607,0.607,0.607,0.399,0.785,0.589
2015-06-08 02:00:00,0.572,0.572,0.572,0.385,0.765,0.579
2015-06-08 03:00:00,0.595,0.595,0.595,0.411,0.727,0.592
2015-06-08 04:00:00,0.623,0.623,0.623,0.418,0.694,0.613
2015-06-08 05:00:00,0.617,0.617,0.617,0.421,0.651,0.619
2015-06-08 06:00:00,0.624,0.624,0.624,0.402,0.637,0.586
2015-06-08 07:00:00,0.605,0.605,0.605,0.423,0.611,0.553
2015-06-08 08:00:00,0.577,0.577,0.577,0.45,0.512,0.538
2015-06-08 09:00:00,0.565,0.565,0.565,0.472,0.452,0.557
2015-06-08 10:00:00,0.532,0.532,0.532,0.482,0.402,0.529
2015-06-08 11:00:00,0.407,0.407,0.407,0.337,0.325,0.423
2015-06-08 12:00:00,0.455,0.455,0.455,0.34,0.362,0.424
2015-06-08 13:00:00,0.46,0.46,0.46,0.413,0.351,0.434
2015-06-08 14:00:00,0.474,0.474,0.474,0.462,0.368,0.45
2015-06-08 15:00:00,0.5,0.5,0.5,0.49,0.364,0.444
2015-06-08 16:00:00,0.515,0.515,0.515,0.528,0.393,0.423
2015-06-08 17:00:00,0.457,0.457,0.457,0.568,0.392,0.357
2015-06-08 18:00:00,0.411,0.411,0.411,0.598,0.336,0.297
2015-06-08 19:00:00,0.345,0.345,0.345,0.607,0.261,0.247
2015-06-08 20:00:00,0.265,0.265,0.265,0.609,0.188,0.205
2015-06-08 21:00:00,0.188,0.188,0.188,0.617,0.126,0.19
2015-06-08 22:00:00,0.122,0.122,0.122,0.615,0.078,0.194
2015-06-08 23:00:00,0.04,0.04,0.04,0.411,0.077,0.174
2015-06-09 00:00:00,0.014,0.014,0.014,0.438,0.079,0.22
2015-06-09 01:00:00,0.007,0.007,0.007,0.486,0.094,0.248
2015-06-09 02:00:00,0.018,0.018,0.018,0.52,0.111,0.261
2015-06-09 03:00:00,0.048,0.048,0.048,0.538,0.156,0.274
2015-06-09 04:00:00,0.103,0.103,0.103,0.518,0.195,0.29
2015-06-09 05:00:00,0.159,0.159,0.159,0.478,0.279,0.303
2015-06-09 06:00:00,0.196,0.196,0.196,0.441,0.401,0.299
2015-06-09 07:00:00,0.224,0.224,0.224,0.435,0.422,0.267
2015-06-09 08:00:00,0.259,0.259,0.259,0.398,0.301,0.215
2015-06-09 09:00:00,0.271,0.271,0.271,0.336,0.18,0.162
2015-06-09 10:00:00,0.279,0.279,0.279,0.285,0.124,0.144
2015-06-09 11:00:00,0.188,0.188,0.188,0.301,0.076,0.096
2015-06-09 12:00:00,0.155,0.155,0.155,0.253,0.087,0.079
2015-06-09 13:00:00,0.136,0.136,0.136,0.243,0.098,0.071
2015-06-09 14:00:00,0.105,0.105,0.105,0.293,0.126,0.068
2015-06-09 15:00:00,0.087,0.087,0.087,0.344,0.178,0.06
2015-06-09 16:00:00,0.077,0.077,0.077,0.343,0.208,0.053
2015-06-09 17:00:00,0.059,0.059,0.059,0.32,0.205,0.055
2015-06-09 18:00:00,0.048,0.048,0.048,0.345,0.25,0.067
2015-06-09 19:00:00,0.069,0.069,0.069,0.423,0.371,0.091
2015-06-09 20:00:00,0.094,0.094,0.094,0.475,0.383,0.125
2015-06-09 21:00:00,0.086,0.086,0.086,0.444,0.293,0.145
2015-06-09 22:00:00,0.059,0.059,0.059,0.373,0.191,0.14
2015-06-09 23:00:00,0.067,0.067,0.067,0.439,0.168,0.113
2015-06-10 00:00:00,0.035,0.035,0.035,0.424,0.091,0.104
2015-06-10 01:00:00,0.014,0.014,0.014,0.374,0.032,0.095
2015-06-10 02:00:00,0.009,0.009,0.009,0.314,0.014,0.087
2015-06-10 03:00:00,0.014,0.014,0.014,0.277,0.011,0.093
2015-06-10 04:00:00,0.015,0.015,0.015,0.234,0.005,0.108
2015-06-10 05:00:00,0.005,0.005,0.005,0.191,0.0,0.132
2015-06-10 06:00:00,0.0,0.0,0.0,0.186,0.0,0.163
2015-06-10 07:00:00,0.0,0.0,0.0,0.212,0.0,0.194
2015-06-10 08:00:00,0.001,0.001,0.001,0.236,0.0,0.218
2015-06-10 09:00:00,0.01,0.01,0.01,0.242,0.003,0.244
2015-06-10 10:00:00,0.038,0.038,0.038,0.231,0.017,0.271
2015-06-10 11:00:00,0.065,0.065,0.065,0.242,0.05,0.288
2015-06-10 12:00:00,0.112,0.112,0.112,0.234,0.152,0.339
2015-06-10 13:00:00,0.134,0.134,0.134,0.19,0.275,0.363
2015-06-10 14:00:00,0.166,0.166,0.166,0.152,0.388,0.4
2015-06-10 15:00:00,0.222,0.222,0.222,0.126,0.46,0.459
2015-06-10 16:00:00,0.303,0.303,0.303,0.112,0.553,0.535
2015-06-10 17:00:00,0.415,0.415,0.415,0.132,0.6,0.622
2015-06-10 18:00:00,0.587,0.587,0.587,0.176,0.635,0.671
2015-06-10 19:00:00,0.732,0.732,0.732,0.228,0.686,0.67
2015-06-10 20:00:00,0.823,0.823,0.823,0.264,0.738,0.687
2015-06-10 21:00:00,0.882,0.882,0.882,0.263,0.819,0.745
2015-06-10 22:00:00,0.901,0.901,0.901,0.227,0.872,0.773
2015-06-10 23:00:00,0.911,0.911,0.911,0.185,0.933,0.768
2015-06-11 00:00:00,0.875,0.875,0.875,0.183,0.929,0.747
2015-06-11 01:00:00,0.802,0.802,0.802,0.162,0.883,0.71
2015-06-11 02:00:00,0.705,0.705,0.705,0.137,0.786,0.633
2015-06-11 03:00:00,0.638,0.638,0.638,0.113,0.685,0.571
2015-06-11 04:00:00,0.652,0.652,0.652,0.09,0.667,0.584
2015-06-11 05:00:00,0.696,0.696,0.696,0.076,0.709,0.59
2015-06-11 06:00:00,0.705,0.705,0.705,0.079,0.721,0.541
2015-06-11 07:00:00,0.682,0.682,0.682,0.08,0.687,0.481
2015-06-11 08:00:00,0.668,0.668,0.668,0.07,0.643,0.467
2015-06-11 09:00:00,0.646,0.646,0.646,0.058,0.635,0.448
