name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
PL centralised space heating from hard coal bus 2050,PL,,centralised space heating,from hard coal bus,2050,2050,TRUE,3821.0
PL centralised space heating from natural gas bus 2020,PL,,centralised space heating,from natural gas bus,2020,2020,TRUE,inf
PL centralised space heating from natural gas bus 2025,PL,,centralised space heating,from natural gas bus,2025,2025,TRUE,inf
PL centralised space heating from natural gas bus 2030,PL,,centralised space heating,from natural gas bus,2030,2030,TRUE,9688.0
PL centralised space heating from natural gas bus 2035,PL,,centralised space heating,from natural gas bus,2035,2035,TRUE,10701.0
PL centralised space heating from natural gas bus 2040,PL,,centralised space heating,from natural gas bus,2040,2040,TRUE,10664.0
PL centralised space heating from natural gas bus 2045,PL,,centralised space heating,from natural gas bus,2045,2045,TRUE,7361.0
PL centralised space heating from natural gas bus 2050,PL,,centralised space heating,from natural gas bus,2050,2050,TRUE,5114.0
PL centralised space heating from other bus 2020,PL,,centralised space heating,from other bus,2020,2020,TRUE,inf
PL centralised space heating from other bus 2025,PL,,centralised space heating,from other bus,2025,2025,TRUE,inf
PL centralised space heating from other bus 2030,PL,,centralised space heating,from other bus,2030,2030,TRUE,0.0
PL centralised space heating from other bus 2035,PL,,centralised space heating,from other bus,2035,2035,TRUE,0.0
PL centralised space heating from other bus 2040,PL,,centralised space heating,from other bus,2040,2040,TRUE,0.0
PL centralised space heating from other bus 2045,PL,,centralised space heating,from other bus,2045,2045,TRUE,0.0
PL centralised space heating from other bus 2050,PL,,centralised space heating,from other bus,2050,2050,TRUE,0.0
PL centralised water heating from biomass and biogas bus 2020,PL,,centralised water heating,from biomass and biogas bus,2020,2020,TRUE,inf
PL centralised water heating from biomass and biogas bus 2025,PL,,centralised water heating,from biomass and biogas bus,2025,2025,TRUE,inf
PL centralised water heating from biomass and biogas bus 2030,PL,,centralised water heating,from biomass and biogas bus,2030,2030,TRUE,564.0
PL centralised water heating from biomass and biogas bus 2035,PL,,centralised water heating,from biomass and biogas bus,2035,2035,TRUE,747.0
PL centralised water heating from biomass and biogas bus 2040,PL,,centralised water heating,from biomass and biogas bus,2040,2040,TRUE,913.0
PL centralised water heating from biomass and biogas bus 2045,PL,,centralised water heating,from biomass and biogas bus,2045,2045,TRUE,1063.0
PL centralised water heating from biomass and biogas bus 2050,PL,,centralised water heating,from biomass and biogas bus,2050,2050,TRUE,1197.0
PL centralised water heating from hard coal bus 2020,PL,,centralised water heating,from hard coal bus,2020,2020,TRUE,inf
PL centralised water heating from hard coal bus 2025,PL,,centralised water heating,from hard coal bus,2025,2025,TRUE,inf
PL centralised water heating from hard coal bus 2030,PL,,centralised water heating,from hard coal bus,2030,2030,TRUE,634.0
PL centralised water heating from hard coal bus 2035,PL,,centralised water heating,from hard coal bus,2035,2035,TRUE,391.0
PL centralised water heating from hard coal bus 2040,PL,,centralised water heating,from hard coal bus,2040,2040,TRUE,212.0
PL centralised water heating from hard coal bus 2045,PL,,centralised water heating,from hard coal bus,2045,2045,TRUE,236.0
PL centralised water heating from hard coal bus 2050,PL,,centralised water heating,from hard coal bus,2050,2050,TRUE,252.0
PL centralised water heating from natural gas bus 2020,PL,,centralised water heating,from natural gas bus,2020,2020,TRUE,inf
PL centralised water heating from natural gas bus 2025,PL,,centralised water heating,from natural gas bus,2025,2025,TRUE,inf
PL centralised water heating from natural gas bus 2030,PL,,centralised water heating,from natural gas bus,2030,2030,TRUE,388.0
PL centralised water heating from natural gas bus 2035,PL,,centralised water heating,from natural gas bus,2035,2035,TRUE,489.0
PL centralised water heating from natural gas bus 2040,PL,,centralised water heating,from natural gas bus,2040,2040,TRUE,554.0
PL centralised water heating from natural gas bus 2045,PL,,centralised water heating,from natural gas bus,2045,2045,TRUE,433.0
PL centralised water heating from natural gas bus 2050,PL,,centralised water heating,from natural gas bus,2050,2050,TRUE,338.0
PL centralised water heating from other bus 2020,PL,,centralised water heating,from other bus,2020,2020,TRUE,inf
PL centralised water heating from other bus 2025,PL,,centralised water heating,from other bus,2025,2025,TRUE,inf
PL centralised water heating from other bus 2030,PL,,centralised water heating,from other bus,2030,2030,TRUE,0.0
PL centralised water heating from other bus 2035,PL,,centralised water heating,from other bus,2035,2035,TRUE,0.0
PL centralised water heating from other bus 2040,PL,,centralised water heating,from other bus,2040,2040,TRUE,0.0
PL centralised water heating from other bus 2045,PL,,centralised water heating,from other bus,2045,2045,TRUE,0.0
PL centralised water heating from other bus 2050,PL,,centralised water heating,from other bus,2050,2050,TRUE,0.0
PL decentralised space heating from biomass bus 2020,PL,,decentralised space heating,from biomass bus,2020,2020,TRUE,inf
PL decentralised space heating from biomass bus 2025,PL,,decentralised space heating,from biomass bus,2025,2025,TRUE,inf
PL decentralised space heating from biomass bus 2030,PL,,decentralised space heating,from biomass bus,2030,2030,TRUE,26442.0
PL decentralised space heating from biomass bus 2035,PL,,decentralised space heating,from biomass bus,2035,2035,TRUE,16958.0
PL decentralised space heating from biomass bus 2040,PL,,decentralised space heating,from biomass bus,2040,2040,TRUE,8137.0
PL decentralised space heating from biomass bus 2045,PL,,decentralised space heating,from biomass bus,2045,2045,TRUE,0.0
PL decentralised space heating from biomass bus 2050,PL,,decentralised space heating,from biomass bus,2050,2050,TRUE,0.0
PL decentralised space heating from hard coal bus 2020,PL,,decentralised space heating,from hard coal bus,2020,2020,TRUE,inf
PL decentralised space heating from hard coal bus 2025,PL,,decentralised space heating,from hard coal bus,2025,2025,TRUE,inf
PL decentralised space heating from hard coal bus 2030,PL,,decentralised space heating,from hard coal bus,2030,2030,TRUE,6025.0
PL decentralised space heating from hard coal bus 2035,PL,,decentralised space heating,from hard coal bus,2035,2035,TRUE,0.0
PL decentralised space heating from hard coal bus 2040,PL,,decentralised space heating,from hard coal bus,2040,2040,TRUE,0.0
PL decentralised space heating from hard coal bus 2045,PL,,decentralised space heating,from hard coal bus,2045,2045,TRUE,0.0
PL decentralised space heating from hard coal bus 2050,PL,,decentralised space heating,from hard coal bus,2050,2050,TRUE,0.0
PL decentralised space heating from heat pump bus 2020,PL,,decentralised space heating,from heat pump bus,2020,2020,TRUE,inf
PL decentralised space heating from heat pump bus 2025,PL,,decentralised space heating,from heat pump bus,2025,2025,TRUE,inf
PL decentralised space heating from heat pump bus 2030,PL,,decentralised space heating,from heat pump bus,2030,2030,TRUE,24986.0
PL decentralised space heating from heat pump bus 2035,PL,,decentralised space heating,from heat pump bus,2035,2035,TRUE,39789.0
PL decentralised space heating from heat pump bus 2040,PL,,decentralised space heating,from heat pump bus,2040,2040,TRUE,48736.0
PL decentralised space heating from heat pump bus 2045,PL,,decentralised space heating,from heat pump bus,2045,2045,TRUE,57843.0
PL decentralised space heating from heat pump bus 2050,PL,,decentralised space heating,from heat pump bus,2050,2050,TRUE,55990.0
PL decentralised space heating from natural gas bus 2020,PL,,decentralised space heating,from natural gas bus,2020,2020,TRUE,inf
PL decentralised space heating from natural gas bus 2025,PL,,decentralised space heating,from natural gas bus,2025,2025,TRUE,inf
PL decentralised space heating from natural gas bus 2030,PL,,decentralised space heating,from natural gas bus,2030,2030,TRUE,35399.0
PL decentralised space heating from natural gas bus 2035,PL,,decentralised space heating,from natural gas bus,2035,2035,TRUE,24941.0
PL decentralised space heating from natural gas bus 2040,PL,,decentralised space heating,from natural gas bus,2040,2040,TRUE,15186.0
PL decentralised space heating from natural gas bus 2045,PL,,decentralised space heating,from natural gas bus,2045,2045,TRUE,6165.0
PL decentralised space heating from natural gas bus 2050,PL,,decentralised space heating,from natural gas bus,2050,2050,TRUE,0.0
PL decentralised space heating from other RES bus 2020,PL,,decentralised space heating,from other RES bus,2020,2020,TRUE,inf
PL decentralised space heating from other RES bus 2025,PL,,decentralised space heating,from other RES bus,2025,2025,TRUE,inf
PL decentralised space heating from other RES bus 2030,PL,,decentralised space heating,from other RES bus,2030,2030,TRUE,1713.0
PL decentralised space heating from other RES bus 2035,PL,,decentralised space heating,from other RES bus,2035,2035,TRUE,1648.0
PL decentralised space heating from other RES bus 2040,PL,,decentralised space heating,from other RES bus,2040,2040,TRUE,1580.0
PL decentralised space heating from other RES bus 2045,PL,,decentralised space heating,from other RES bus,2045,2045,TRUE,1512.0
PL decentralised space heating from other RES bus 2050,PL,,decentralised space heating,from other RES bus,2050,2050,TRUE,1445.0
PL decentralised space heating from other bus 2020,PL,,decentralised space heating,from other bus,2020,2020,TRUE,inf
PL decentralised space heating from other bus 2025,PL,,decentralised space heating,from other bus,2025,2025,TRUE,inf
PL decentralised space heating from other bus 2030,PL,,decentralised space heating,from other bus,2030,2030,TRUE,1399.0
PL decentralised space heating from other bus 2035,PL,,decentralised space heating,from other bus,2035,2035,TRUE,906.0
PL decentralised space heating from other bus 2040,PL,,decentralised space heating,from other bus,2040,2040,TRUE,434.0
PL decentralised space heating from other bus 2045,PL,,decentralised space heating,from other bus,2045,2045,TRUE,0.0
PL decentralised space heating from other bus 2050,PL,,decentralised space heating,from other bus,2050,2050,TRUE,0.0
PL decentralised space heating from resistive heater bus 2020,PL,,decentralised space heating,from resistive heater bus,2020,2020,TRUE,inf
PL decentralised space heating from resistive heater bus 2025,PL,,decentralised space heating,from resistive heater bus,2025,2025,TRUE,inf
PL decentralised space heating from resistive heater bus 2030,PL,,decentralised space heating,from resistive heater bus,2030,2030,TRUE,3726.0
PL decentralised space heating from resistive heater bus 2035,PL,,decentralised space heating,from resistive heater bus,2035,2035,TRUE,2389.0
PL decentralised space heating from resistive heater bus 2040,PL,,decentralised space heating,from resistive heater bus,2040,2040,TRUE,1145.0
PL decentralised space heating from resistive heater bus 2045,PL,,decentralised space heating,from resistive heater bus,2045,2045,TRUE,0.0
PL decentralised space heating from resistive heater bus 2050,PL,,decentralised space heating,from resistive heater bus,2050,2050,TRUE,0.0
PL decentralised water heating from biomass bus 2020,PL,,decentralised water heating,from biomass bus,2020,2020,TRUE,inf
PL decentralised water heating from biomass bus 2025,PL,,decentralised water heating,from biomass bus,2025,2025,TRUE,inf
PL decentralised water heating from biomass bus 2030,PL,,decentralised water heating,from biomass bus,2030,2030,TRUE,1060.0
PL decentralised water heating from biomass bus 2035,PL,,decentralised water heating,from biomass bus,2035,2035,TRUE,774.0
PL decentralised water heating from biomass bus 2040,PL,,decentralised water heating,from biomass bus,2040,2040,TRUE,422.0
PL decentralised water heating from biomass bus 2045,PL,,decentralised water heating,from biomass bus,2045,2045,TRUE,0.0
PL decentralised water heating from biomass bus 2050,PL,,decentralised water heating,from biomass bus,2050,2050,TRUE,0.0
PL decentralised water heating from hard coal bus 2020,PL,,decentralised water heating,from hard coal bus,2020,2020,TRUE,inf
PL decentralised water heating from hard coal bus 2025,PL,,decentralised water heating,from hard coal bus,2025,2025,TRUE,inf
PL decentralised water heating from hard coal bus 2030,PL,,decentralised water heating,from hard coal bus,2030,2030,TRUE,241.0
PL decentralised water heating from hard coal bus 2035,PL,,decentralised water heating,from hard coal bus,2035,2035,TRUE,0.0
PL decentralised water heating from hard coal bus 2040,PL,,decentralised water heating,from hard coal bus,2040,2040,TRUE,0.0
PL decentralised water heating from hard coal bus 2045,PL,,decentralised water heating,from hard coal bus,2045,2045,TRUE,0.0
PL decentralised water heating from hard coal bus 2050,PL,,decentralised water heating,from hard coal bus,2050,2050,TRUE,0.0
PL decentralised water heating from heat pump bus 2020,PL,,decentralised water heating,from heat pump bus,2020,2020,TRUE,inf
PL decentralised water heating from heat pump bus 2025,PL,,decentralised water heating,from heat pump bus,2025,2025,TRUE,inf
PL decentralised water heating from heat pump bus 2030,PL,,decentralised water heating,from heat pump bus,2030,2030,TRUE,1001.0
PL decentralised water heating from heat pump bus 2035,PL,,decentralised water heating,from heat pump bus,2035,2035,TRUE,1817.0
PL decentralised water heating from heat pump bus 2040,PL,,decentralised water heating,from heat pump bus,2040,2040,TRUE,2530.0
PL decentralised water heating from heat pump bus 2045,PL,,decentralised water heating,from heat pump bus,2045,2045,TRUE,3399.0
PL decentralised water heating from heat pump bus 2050,PL,,decentralised water heating,from heat pump bus,2050,2050,TRUE,3699.0
PL decentralised water heating from natural gas bus 2020,PL,,decentralised water heating,from natural gas bus,2020,2020,TRUE,inf
PL decentralised water heating from natural gas bus 2025,PL,,decentralised water heating,from natural gas bus,2025,2025,TRUE,inf
PL decentralised water heating from natural gas bus 2030,PL,,decentralised water heating,from natural gas bus,2030,2030,TRUE,1419.0
PL decentralised water heating from natural gas bus 2035,PL,,decentralised water heating,from natural gas bus,2035,2035,TRUE,1139.0
PL decentralised water heating from natural gas bus 2040,PL,,decentralised water heating,from natural gas bus,2040,2040,TRUE,788.0
PL decentralised water heating from natural gas bus 2045,PL,,decentralised water heating,from natural gas bus,2045,2045,TRUE,362.0
PL decentralised water heating from natural gas bus 2050,PL,,decentralised water heating,from natural gas bus,2050,2050,TRUE,0.0
PL decentralised water heating from other RES bus 2020,PL,,decentralised water heating,from other RES bus,2020,2020,TRUE,inf
PL decentralised water heating from other RES bus 2025,PL,,decentralised water heating,from other RES bus,2025,2025,TRUE,inf
PL decentralised water heating from other RES bus 2030,PL,,decentralised water heating,from other RES bus,2030,2030,TRUE,69.0
PL decentralised water heating from other RES bus 2035,PL,,decentralised water heating,from other RES bus,2035,2035,TRUE,75.0
PL decentralised water heating from other RES bus 2040,PL,,decentralised water heating,from other RES bus,2040,2040,TRUE,82.0
PL decentralised water heating from other RES bus 2045,PL,,decentralised water heating,from other RES bus,2045,2045,TRUE,89.0
PL decentralised water heating from other RES bus 2050,PL,,decentralised water heating,from other RES bus,2050,2050,TRUE,95.0
PL decentralised water heating from other bus 2020,PL,,decentralised water heating,from other bus,2020,2020,TRUE,inf
PL decentralised water heating from other bus 2025,PL,,decentralised water heating,from other bus,2025,2025,TRUE,inf
PL decentralised water heating from other bus 2030,PL,,decentralised water heating,from other bus,2030,2030,TRUE,56.0
PL decentralised water heating from other bus 2035,PL,,decentralised water heating,from other bus,2035,2035,TRUE,41.0
PL decentralised water heating from other bus 2040,PL,,decentralised water heating,from other bus,2040,2040,TRUE,23.0
PL decentralised water heating from other bus 2045,PL,,decentralised water heating,from other bus,2045,2045,TRUE,0.0
PL decentralised water heating from other bus 2050,PL,,decentralised water heating,from other bus,2050,2050,TRUE,0.0
PL decentralised water heating from resistive heater bus 2020,PL,,decentralised water heating,from resistive heater bus,2020,2020,TRUE,inf
PL decentralised water heating from resistive heater bus 2025,PL,,decentralised water heating,from resistive heater bus,2025,2025,TRUE,inf
PL decentralised water heating from resistive heater bus 2030,PL,,decentralised water heating,from resistive heater bus,2030,2030,TRUE,149.0
PL decentralised water heating from resistive heater bus 2035,PL,,decentralised water heating,from resistive heater bus,2035,2035,TRUE,109.0
PL decentralised water heating from resistive heater bus 2040,PL,,decentralised water heating,from resistive heater bus,2040,2040,TRUE,59.0
PL decentralised water heating from resistive heater bus 2045,PL,,decentralised water heating,from resistive heater bus,2045,2045,TRUE,0.0
PL decentralised water heating from resistive heater bus 2050,PL,,decentralised water heating,from resistive heater bus,2050,2050,TRUE,0.0
PL district heating to and from biomass and biogas bus 2020,PL,,district heating,to and from biomass and biogas bus,2020,2020,TRUE,2980.0
PL district heating to and from biomass and biogas bus 2025,PL,,district heating,to and from biomass and biogas bus,2025,2025,TRUE,3270.0
PL district heating to and from biomass and biogas bus 2030,PL,,district heating,to and from biomass and biogas bus,2030,2030,TRUE,14204.0
PL district heating to and from biomass and biogas bus 2035,PL,,district heating,to and from biomass and biogas bus,2035,2035,TRUE,17854.0
PL district heating to and from biomass and biogas bus 2040,PL,,district heating,to and from biomass and biogas bus,2040,2040,TRUE,21433.0
PL district heating to and from biomass and biogas bus 2045,PL,,district heating,to and from biomass and biogas bus,2045,2045,TRUE,22699.0
PL district heating to and from biomass and biogas bus 2050,PL,,district heating,to and from biomass and biogas bus,2050,2050,TRUE,23319.0
PL district heating to and from hard coal bus 2020,PL,,district heating,to and from hard coal bus,2020,2020,TRUE,31230.0
PL district heating to and from hard coal bus 2025,PL,,district heating,to and from hard coal bus,2025,2025,TRUE,30190.0
PL district heating to and from hard coal bus 2030,PL,,district heating,to and from hard coal bus,2030,2030,TRUE,11084.0
PL district heating to and from hard coal bus 2035,PL,,district heating,to and from hard coal bus,2035,2035,TRUE,6240.0
PL district heating to and from hard coal bus 2040,PL,,district heating,to and from hard coal bus,2040,2040,TRUE,3100.0
PL district heating to and from hard coal bus 2045,PL,,district heating,to and from hard coal bus,2045,2045,TRUE,3192.0
PL district heating to and from hard coal bus 2050,PL,,district heating,to and from hard coal bus,2050,2050,TRUE,3173.0
PL district heating to and from natural gas bus 2020,PL,,district heating,to and from natural gas bus,2020,2020,TRUE,4190.0
PL district heating to and from natural gas bus 2025,PL,,district heating,to and from natural gas bus,2025,2025,TRUE,4650.0
PL district heating to and from natural gas bus 2030,PL,,district heating,to and from natural gas bus,2030,2030,TRUE,10505.0
PL district heating to and from natural gas bus 2035,PL,,district heating,to and from natural gas bus,2035,2035,TRUE,9962.0
PL district heating to and from natural gas bus 2040,PL,,district heating,to and from natural gas bus,2040,2040,TRUE,8100.0
PL district heating to and from natural gas bus 2045,PL,,district heating,to and from natural gas bus,2045,2045,TRUE,5844.0
PL district heating to and from natural gas bus 2050,PL,,district heating,to and from natural gas bus,2050,2050,TRUE,4481.0
PL district heating to and from other bus 2020,PL,,district heating,to and from other bus,2020,2020,TRUE,1730.0
PL district heating to and from other bus 2025,PL,,district heating,to and from other bus,2025,2025,TRUE,1990.0
PL district heating to and from other bus 2030,PL,,district heating,to and from other bus,2030,2030,TRUE,953.0
PL district heating to and from other bus 2035,PL,,district heating,to and from other bus,2035,2035,TRUE,691.0
PL district heating to and from other bus 2040,PL,,district heating,to and from other bus,2040,2040,TRUE,429.0
PL district heating to and from other bus 2045,PL,,district heating,to and from other bus,2045,2045,TRUE,167.0
PL district heating to and from other bus 2050,PL,,district heating,to and from other bus,2050,2050,TRUE,167.0
PL electricity final use 2020,PL,,electricity final use,,2020,2020,TRUE,inf
PL electricity final use 2025,PL,,electricity final use,,2025,2025,TRUE,inf
PL electricity final use 2030,PL,,electricity final use,,2030,2030,TRUE,inf
PL electricity final use 2035,PL,,electricity final use,,2035,2035,TRUE,inf
PL electricity final use 2040,PL,,electricity final use,,2040,2040,TRUE,inf
PL electricity final use 2045,PL,,electricity final use,,2045,2045,TRUE,inf
PL electricity final use 2050,PL,,electricity final use,,2050,2050,TRUE,inf
PL electricity grid 2020,PL,,electricity grid,,2020,2020,TRUE,inf
PL electricity grid 2025,PL,,electricity grid,,2025,2025,TRUE,inf
PL electricity grid 2030,PL,,electricity grid,,2030,2030,TRUE,inf
PL electricity grid 2035,PL,,electricity grid,,2035,2035,TRUE,inf
PL electricity grid 2040,PL,,electricity grid,,2040,2040,TRUE,inf
PL electricity grid 2045,PL,,electricity grid,,2045,2045,TRUE,inf
PL electricity grid 2050,PL,,electricity grid,,2050,2050,TRUE,inf
PL hard coal CHP industrial 2020,PL,,hard coal CHP,industrial,2020,2020,TRUE,950.0
PL hard coal CHP industrial 2025,PL,,hard coal CHP,industrial,2025,2025,TRUE,1050.0
PL hard coal CHP industrial 2030,PL,,hard coal CHP,industrial,2030,2030,TRUE,840.0
PL hard coal CHP industrial 2035,PL,,hard coal CHP,industrial,2035,2035,TRUE,630.0
PL hard coal CHP industrial 2040,PL,,hard coal CHP,industrial,2040,2040,TRUE,0.0
PL hard coal CHP industrial 2045,PL,,hard coal CHP,industrial,2045,2045,TRUE,0.0
PL hard coal CHP public 2020,PL,,hard coal CHP,public,2020,2020,TRUE,4450.0
PL hard coal CHP public 2025,PL,,hard coal CHP,public,2025,2025,TRUE,4020.0
PL hard coal CHP public 2030,PL,,hard coal CHP,public,2030,2030,TRUE,3900.0
PL hard coal CHP public 2035,PL,,hard coal CHP,public,2035,2035,TRUE,2030.0
PL hard coal CHP public 2040,PL,,hard coal CHP,public,2040,2040,TRUE,0.0
PL hard coal CHP public 2045,PL,,hard coal CHP,public,2045,2045,TRUE,0.0
PL hard coal boiler to hard coal bus 2020,PL,,hard coal boiler,to hard coal bus,2020,2020,TRUE,28120.0
PL hard coal boiler to hard coal bus 2025,PL,,hard coal boiler,to hard coal bus,2025,2025,TRUE,14060.0
PL hard coal boiler to hard coal bus 2030,PL,,hard coal boiler,to hard coal bus,2030,2030,TRUE,4220.0
PL hard coal boiler to hard coal bus 2035,PL,,hard coal boiler,to hard coal bus,2035,2035,TRUE,0.0
PL hard coal final use 2020,PL,,hard coal final use,,2020,2020,TRUE,inf
PL hard coal final use 2025,PL,,hard coal final use,,2025,2025,TRUE,inf
PL hard coal final use 2030,PL,,hard coal final use,,2030,2030,TRUE,inf
PL hard coal final use 2035,PL,,hard coal final use,,2035,2035,TRUE,inf
PL hard coal final use 2040,PL,,hard coal final use,,2040,2040,TRUE,inf
PL hard coal final use 2045,PL,,hard coal final use,,2045,2045,TRUE,inf
PL hard coal final use 2050,PL,,hard coal final use,,2050,2050,TRUE,inf
PL hard coal heat to hard coal bus 2020,PL,,hard coal heat,to hard coal bus,2020,2020,TRUE,36910.0
PL hard coal heat to hard coal bus 2025,PL,,hard coal heat,to hard coal bus,2025,2025,TRUE,34210.0
PL hard coal heat to hard coal bus 2030,PL,,hard coal heat,to hard coal bus,2030,2030,TRUE,0.0
PL hard coal heat to hard coal bus 2035,PL,,hard coal heat,to hard coal bus,2035,2035,TRUE,0.0
PL hard coal heat to hard coal bus 2040,PL,,hard coal heat,to hard coal bus,2040,2040,TRUE,0.0
PL hard coal heat to hard coal bus 2045,PL,,hard coal heat,to hard coal bus,2045,2045,TRUE,0.0
PL hard coal power SC public 2020,PL,,hard coal power SC,public,2020,2020,TRUE,4050.0
PL hard coal power SC public 2025,PL,,hard coal power SC,public,2025,2025,TRUE,4050.0
PL hard coal power SC public 2030,PL,,hard coal power SC,public,2030,2030,TRUE,4050.0
PL hard coal power SC public 2035,PL,,hard coal power SC,public,2035,2035,TRUE,4050.0
PL hard coal power SC public 2040,PL,,hard coal power SC,public,2040,2040,TRUE,3620.0
PL hard coal power old public 2020,PL,,hard coal power old,public,2020,2020,TRUE,12600.0
PL hard coal power old public 2025,PL,,hard coal power old,public,2025,2025,TRUE,10490.0
PL hard coal power old public 2030,PL,,hard coal power old,public,2030,2030,TRUE,6868.0
PL hard coal power old public 2035,PL,,hard coal power old,public,2035,2035,TRUE,0.0
PL hard coal power old public 2040,PL,,hard coal power old,public,2040,2040,TRUE,0.0
PL hard coal power old public 2045,PL,,hard coal power old,public,2045,2045,TRUE,0.0
PL hard coal supply 2020,PL,,hard coal supply,,2020,2020,TRUE,inf
PL hard coal supply 2025,PL,,hard coal supply,,2025,2025,TRUE,inf
PL hard coal supply 2030,PL,,hard coal supply,,2030,2030,TRUE,inf
PL hard coal supply 2035,PL,,hard coal supply,,2035,2035,TRUE,inf
PL hard coal supply 2040,PL,,hard coal supply,,2040,2040,TRUE,inf
PL hard coal supply 2045,PL,,hard coal supply,,2045,2045,TRUE,inf
PL hard coal supply 2050,PL,,hard coal supply,,2050,2050,TRUE,inf
PL heat pump large AW to biomass and biogas bus 2030,PL,,heat pump large AW,to biomass and biogas bus,2030,,FALSE,0.0
PL heat pump large AW to biomass and biogas bus 2035,PL,,heat pump large AW,to biomass and biogas bus,2035,,FALSE,392.0
PL heat pump large AW to biomass and biogas bus 2040,PL,,heat pump large AW,to biomass and biogas bus,2040,,FALSE,1199.0
PL heat pump large AW to biomass and biogas bus 2045,PL,,heat pump large AW,to biomass and biogas bus,2045,,FALSE,707.0
PL heat pump large AW to biomass and biogas bus 2050,PL,,heat pump large AW,to biomass and biogas bus,2050,,FALSE,1122.0
PL heat pump large AW to hard coal bus 2030,PL,,heat pump large AW,to hard coal bus,2030,,FALSE,908.0
PL heat pump large AW to hard coal bus 2035,PL,,heat pump large AW,to hard coal bus,2035,,FALSE,135.0
PL heat pump large AW to hard coal bus 2040,PL,,heat pump large AW,to hard coal bus,2040,,FALSE,0.0
PL heat pump large AW to hard coal bus 2045,PL,,heat pump large AW,to hard coal bus,2045,,FALSE,0.0
PL heat pump large AW to hard coal bus 2050,PL,,heat pump large AW,to hard coal bus,2050,,FALSE,1.0
PL heat pump large AW to natural gas bus 2030,PL,,heat pump large AW,to natural gas bus,2030,,FALSE,92.0
PL heat pump large AW to natural gas bus 2035,PL,,heat pump large AW,to natural gas bus,2035,,FALSE,973.0
PL heat pump large AW to natural gas bus 2040,PL,,heat pump large AW,to natural gas bus,2040,,FALSE,525.0
PL heat pump large AW to natural gas bus 2045,PL,,heat pump large AW,to natural gas bus,2045,,FALSE,0.0
PL heat pump large AW to natural gas bus 2050,PL,,heat pump large AW,to natural gas bus,2050,,FALSE,0.0
PL heat pump small AW to heat pump bus 2020,PL,,heat pump small AW,to heat pump bus,2020,,FALSE,2970.0
PL heat pump small AW to heat pump bus 2025,PL,,heat pump small AW,to heat pump bus,2025,,FALSE,4840.0
PL heat pump small AW to heat pump bus 2030,PL,,heat pump small AW,to heat pump bus,2030,,FALSE,9690.0
PL heat pump small AW to heat pump bus 2035,PL,,heat pump small AW,to heat pump bus,2035,,FALSE,11478.0
PL heat pump small AW to heat pump bus 2040,PL,,heat pump small AW,to heat pump bus,2040,,FALSE,11009.0
PL heat pump small AW to heat pump bus 2045,PL,,heat pump small AW,to heat pump bus,2045,,FALSE,13741.0
PL heat pump small AW to heat pump bus 2050,PL,,heat pump small AW,to heat pump bus,2050,,FALSE,10263.0
PL heat storage large tank to and from biomass and biogas bus 2025,PL,,heat storage large tank,to and from biomass and biogas bus,2025,,FALSE,980.0
PL heat storage large tank to and from biomass and biogas bus 2030,PL,,heat storage large tank,to and from biomass and biogas bus,2030,,FALSE,2309.0
PL heat storage large tank to and from biomass and biogas bus 2035,PL,,heat storage large tank,to and from biomass and biogas bus,2035,,FALSE,7287.0
PL heat storage large tank to and from biomass and biogas bus 2040,PL,,heat storage large tank,to and from biomass and biogas bus,2040,,FALSE,5309.0
PL heat storage large tank to and from biomass and biogas bus 2045,PL,,heat storage large tank,to and from biomass and biogas bus,2045,,FALSE,12001.0
PL heat storage large tank to and from biomass and biogas bus 2050,PL,,heat storage large tank,to and from biomass and biogas bus,2050,,FALSE,4536.0
PL heat storage large tank to and from hard coal bus 2025,PL,,heat storage large tank,to and from hard coal bus,2025,,FALSE,9040.0
PL heat storage large tank to and from hard coal bus 2030,PL,,heat storage large tank,to and from hard coal bus,2030,,FALSE,3627.0
PL heat storage large tank to and from hard coal bus 2035,PL,,heat storage large tank,to and from hard coal bus,2035,,FALSE,2.0
PL heat storage large tank to and from hard coal bus 2040,PL,,heat storage large tank,to and from hard coal bus,2040,,FALSE,1.0
PL heat storage large tank to and from hard coal bus 2045,PL,,heat storage large tank,to and from hard coal bus,2045,,FALSE,0.0
PL heat storage large tank to and from hard coal bus 2050,PL,,heat storage large tank,to and from hard coal bus,2050,,FALSE,7457.0
PL heat storage large tank to and from natural gas bus 2025,PL,,heat storage large tank,to and from natural gas bus,2025,,FALSE,1390.0
PL heat storage large tank to and from natural gas bus 2030,PL,,heat storage large tank,to and from natural gas bus,2030,,FALSE,6065.0
PL heat storage large tank to and from natural gas bus 2035,PL,,heat storage large tank,to and from natural gas bus,2035,,FALSE,4711.0
PL heat storage large tank to and from natural gas bus 2040,PL,,heat storage large tank,to and from natural gas bus,2040,,FALSE,6690.0
PL heat storage large tank to and from natural gas bus 2045,PL,,heat storage large tank,to and from natural gas bus,2045,,FALSE,0.0
PL heat storage large tank to and from natural gas bus 2050,PL,,heat storage large tank,to and from natural gas bus,2050,,FALSE,8.0
PL heat storage large tank to and from other bus 2025,PL,,heat storage large tank,to and from other bus,2025,,FALSE,590.0
PL heat storage large tank to and from other bus 2030,PL,,heat storage large tank,to and from other bus,2030,,FALSE,0.0
